"id","general_identifier","number","name","bank_number","breeders_code","breeders_name","subtaxa_id","taxonomy_id","institution_id","breeder_id","plant_passport","donor_code","donor_name","donor_number","acqdate","collnumb","colldate","collcode","collname","collmissid","othernumb","duplsite","duplinstname","mlsstatus_id","puid","biologicalstatus_id","collsrc_id","location_id","created_on","updated_on","locations_id","locations_state","locations_region","locations_site_name","locations_elevation","locations_latitude","locations_longitude","countries_id","countries_country_code2","countries_country_code3","countries_country_name","subtaxa_id.1","subtaxa_subtaxa_author","subtaxa_taxonomic_identifier","taxonomies_id","taxonomies_genus","taxonomies_species","taxonomies_species_author","taxonomies_crop_name","taxonomies_ploidy","synonyms_synonym"
284,5896,NA,5896,"CIMMYTMA-BANK-000678",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VERA25","1944-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8879,"2014-11-24 15:11:02.0",NA,8879,NA,"ACULTZINGO","SIERRA DE AGUA",1414,18.75027778,-97.24166667,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
286,5914,NA,5914,"CIMMYTMA-BANK-000680",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VERA66","1948-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3058,"2014-11-24 15:11:02.0",NA,3058,NA,"PAPANTLA DE OLARTE","EL TAJIN",109,20.43027778,-97.382222,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
287,5915,NA,5915,"CIMMYTMA-BANK-000682",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VERA68","1948-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3058,"2014-11-24 15:11:02.0",NA,3058,NA,"PAPANTLA DE OLARTE","EL TAJIN",109,20.43027778,-97.382222,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
288,5916,NA,5916,"CIMMYTMA-BANK-000685",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VERA119","1952-02-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7876,"2014-11-24 15:11:02.0",NA,7876,NA,"","SAN ANTONIO JALAPILLA",1177,18.83333333,-97.08333333,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
290,5920,NA,5920,"CIMMYTMA-BANK-000697",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VERA197","1959-07-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553,"2014-11-24 15:11:02.0",NA,1553,NA,"","CERRO AZUL",126,21.18333333,-97.73333333,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
292,5925,NA,5925,"CIMMYTMA-BANK-000704",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VERA48","1947-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:11:02.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
293,5926,NA,5926,"CIMMYTMA-BANK-000705",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VERA45","1947-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2222,"2014-11-24 15:11:02.0",NA,2222,NA,"","CORDOBA",827,18.9,-96.91666667,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
296,5944,NA,5944,"CIMMYTMA-BANK-000714",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VERAGP4","1961-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:11:02.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
297,5950,NA,5950,"CIMMYTMA-BANK-000715",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VERAGP5","1961-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:11:02.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
298,5951,NA,5951,"CIMMYTMA-BANK-000720",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VERAGP15","1961-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:11:02.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
300,5958,NA,5958,"CIMMYTMA-BANK-000725",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CAMP4","1948-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3764,"2014-11-24 15:11:02.0",NA,3764,NA,"","HOPELCHEN",76,19.744273,-89.82814,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
301,5960,NA,5960,"CIMMYTMA-BANK-000727",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CAMP38","1948-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:11:02.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
302,5962,NA,5962,"CIMMYTMA-BANK-000729",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CAMP20","1948-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3910,"2014-11-24 15:11:02.0",NA,3910,NA,"HOPELCHEN","ICH-EK",71,19.742201,-89.966607,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
303,5972,NA,5972,"CIMMYTMA-BANK-000745",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CHIS62","1944-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5949,"2014-11-24 15:11:02.0",NA,5949,NA,"","OCOZOCOAUTLA",812,16.76666667,-93.38333333,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
305,5977,NA,5977,"CIMMYTMA-BANK-000751",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CHIS208","1946-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1698,"2014-11-24 15:11:02.0",NA,1698,NA,"","CHIAPA DE CORZO",446,16.71666667,-93,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
306,5978,NA,5978,"CIMMYTMA-BANK-000752",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CHIS57","1944-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9308,"2014-11-24 15:11:02.0",NA,9308,NA,"","TERAN",633,16.782368,-93.176559,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
308,5985,NA,5985,"CIMMYTMA-BANK-000761",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CHIS108","1944-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3155,"2014-11-24 15:11:02.0",NA,3155,NA,"","ESCUINTLA",93,15.332888,-92.659404,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
309,6283,NA,6283,"CIMMYTMA-BANK-000762",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CHIS109","1944-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3155,"2014-11-24 15:11:02.0",NA,3155,NA,"","ESCUINTLA",93,15.332888,-92.659404,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
310,6296,NA,6296,"CIMMYTMA-BANK-000763",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CHIS223","1946-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7948,"2014-11-24 15:11:02.0",NA,7948,NA,"ESCUINTLA","SAN FELIPE",111,15.2757778,-92.61416667,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
311,6297,NA,6297,"CIMMYTMA-BANK-000771",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CHIS78","1944-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1706,"2014-11-24 15:11:02.0",NA,1706,NA,"","CHIAPILLA",475,16.576234,-92.720579,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
312,6298,NA,6298,"CIMMYTMA-BANK-000790",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CHIS171","1946-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5406,"2014-11-24 15:11:02.0",NA,5406,NA,"MAZAPA","MAZAPA RIVERA DEL RIO AMATENANGO (GRIJALVA)",1163,15.389566,-92.182995,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
313,6362,NA,6362,"CIMMYTMA-BANK-000799",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CHISGP15","1961-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:11:02.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
314,6471,NA,6471,"CIMMYTMA-BANK-000800",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CHISGP16","1961-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:11:02.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
315,6475,NA,6475,"CIMMYTMA-BANK-000803",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CHISGP20","1961-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:11:02.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
316,6476,NA,6476,"CIMMYTMA-BANK-000814",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CHISGP77","1961-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:11:02.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
317,6477,NA,6477,"CIMMYTMA-BANK-000815",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"YUCA7","1944-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2538,"2014-11-24 15:11:02.0",NA,2538,NA,"","DZITAS",31,20.85,-88.51666667,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
318,6480,NA,6480,"CIMMYTMA-BANK-000827",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"YUCA154","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5399,"2014-11-24 15:11:02.0",NA,5399,NA,"","MAXCANU",14,20.579844,-89.986872,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
319,6483,NA,6483,"CIMMYTMA-BANK-000828",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"YUCA48","1948-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3185,"2014-11-24 15:11:02.0",NA,3185,NA,"","ESPITA",28,21.01666667,-88.28333333,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
320,6485,NA,6485,"CIMMYTMA-BANK-000830",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"YUCA81","1948-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2538,"2014-11-24 15:11:02.0",NA,2538,NA,"","DZITAS",31,20.85,-88.51666667,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
322,6623,NA,6623,"CIMMYTMA-BANK-000833",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"YUCA62","1948-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9416,"2014-11-24 15:11:02.0",NA,9416,NA,"","TIZIMIN",17,21.15474,-88.137823,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
323,6630,NA,6630,"CIMMYTMA-BANK-000835",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"YUCA64","1948-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9416,"2014-11-24 15:11:02.0",NA,9416,NA,"","TIZIMIN",17,21.15474,-88.137823,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
324,6638,NA,6638,"CIMMYTMA-BANK-000836",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"YUCA134","1948-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,813,"2014-11-24 15:11:02.0",NA,813,NA,"","BECANCHEN",72,19.841513,-89.31613,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
325,6649,NA,6649,"CIMMYTMA-BANK-000837",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"YUCA144","1948-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5703,"2014-11-24 15:11:03.0",NA,5703,NA,"","MUNA",45,20.485433,-89.732539,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
326,6650,NA,6650,"CIMMYTMA-BANK-000838",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"YUCA135","1948-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,813,"2014-11-24 15:11:03.0",NA,813,NA,"","BECANCHEN",72,19.841513,-89.31613,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
328,6660,NA,6660,"CIMMYTMA-BANK-000848",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"YUCAGP12","1961-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:11:03.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
329,6662,NA,6662,"CIMMYTMA-BANK-000851",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"YUCAGP16","1961-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:11:03.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
330,6664,NA,6664,"CIMMYTMA-BANK-000852",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"NVOL16","1953-03-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2990,"2014-11-24 15:11:03.0",NA,2990,NA,"GALEANA","EL QUIJE",1884,25.01805556,-100.6222222,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
331,6671,NA,6671,"CIMMYTMA-BANK-000853",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"NVOLGP1","1961-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:11:03.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
332,6676,NA,6676,"CIMMYTMA-BANK-000854",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"COLI1","1952-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9181,"2014-11-24 15:11:03.0",NA,9181,NA,"","TECOMAN",42,18.933399,-103.847703,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
333,6677,NA,6677,"CIMMYTMA-BANK-000856",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"COLIGP4","1961-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:11:03.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
334,6681,NA,6681,"CIMMYTMA-BANK-000860",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"SINA1","1943-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5921,"2014-11-24 15:11:03.0",NA,5921,NA,"SINALOA DE LEYVA","OCHO CAMERAS",22,25.578765,-108.398102,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
335,6684,NA,6684,"CIMMYTMA-BANK-000875",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"HOND133","1958-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2712,"2014-11-24 15:11:03.0",NA,2712,NA,"CORTES","EL AGUACATE",48,15.281744,-88.003548,340,"HN","HND","HONDURAS",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
336,6688,NA,6688,"CIMMYTMA-BANK-000880",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"HOND66","1958-12-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,"2014-11-24 15:11:03.0",NA,225,NA,"CORTES","ALDEA MONTERREY",16,15.590506,-87.891039,340,"HN","HND","HONDURAS",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
337,6690,NA,6690,"CIMMYTMA-BANK-000881",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"HOND70","1958-12-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5735,"2014-11-24 15:11:03.0",NA,5735,NA,"CORTES","NACO",131,15.361949,-88.19682,340,"HN","HND","HONDURAS",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
338,6693,NA,6693,"CIMMYTMA-BANK-000882",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"HOND97","1958-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8009,"2014-11-24 15:11:03.0",NA,8009,NA,"FRANCISCO MORAZAN","SAN IGNACIO",717,14.638033,-87.02708,340,"HN","HND","HONDURAS",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
339,6694,NA,6694,"CIMMYTMA-BANK-000892",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"HOND40","1958-12-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5651,"2014-11-24 15:11:03.0",NA,5651,NA,"FRANCISCO MORAZAN","MONTE REDONDO",893,14.25,-87.25,340,"HN","HND","HONDURAS",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
340,6722,NA,6722,"CIMMYTMA-BANK-000945",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CRIC47","1958-11-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6313,"2014-11-24 15:11:03.0",NA,6313,NA,"CARTAGO","PEDREGAL HIGUITO SAN ISIDRO DEL GUARCO",1388,9.826232,-83.94789,188,"CR","CRI","COSTA RICA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
341,6723,NA,6723,"CIMMYTMA-BANK-000946",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CRIC58","1958-11-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7621,"2014-11-24 15:11:03.0",NA,7621,NA,"SAN JOSE","RIVAS DE PEREZ ZELEDON",871,9.421917,-83.658268,188,"CR","CRI","COSTA RICA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
342,6724,NA,6724,"CIMMYTMA-BANK-000958",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CRIC114","1958-12-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4776,"2014-11-24 15:11:03.0",NA,4776,NA,"ALAJUELA","LAGUNA ALFARO RUIZ",1844,10.209511,-84.400737,188,"CR","CRI","COSTA RICA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
343,6725,NA,6725,"CIMMYTMA-BANK-000960",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CRIC166","1958-12-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446,"2014-11-24 15:11:03.0",NA,446,NA,"GUANACASTE","ARADO SANTA CRUZ",47,10.275515,-85.598355,188,"CR","CRI","COSTA RICA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
344,6727,NA,6727,"CIMMYTMA-BANK-000962",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CRIC249","1958-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1275,"2014-11-24 15:11:03.0",NA,1275,NA,"GUANACASTE","CANAS DULCES LIBERIA",96,10.730766,-85.481812,188,"CR","CRI","COSTA RICA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
346,6733,NA,6733,"CIMMYTMA-BANK-000979",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CRIC37","1958-11-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1788,"2014-11-24 15:11:03.0",NA,1788,NA,"SAN JOSE","CHIRRACA DE ACOSTA",958,9.811291,-84.176335,188,"CR","CRI","COSTA RICA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
349,6747,NA,6747,"CIMMYTMA-BANK-000996",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"PANA121","1958-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012,"2014-11-24 15:11:04.0",NA,1012,NA,"CHIRIQUI","BUENAVISTA BUGABA CONCEPCION",143,8.481494,-82.617824,591,"PA","PAN","PANAMA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
350,6748,NA,6748,"CIMMYTMA-BANK-001001",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"HONDGP5","1960-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:11:04.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
351,6749,NA,6749,"CIMMYTMA-BANK-001006",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"HONDGP18","1960-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:11:04.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
352,6750,NA,6750,"CIMMYTMA-BANK-001039",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"PANAGP81","1960-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:11:04.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
353,6751,NA,6751,"CIMMYTMA-BANK-001045",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"PANAGP99","1960-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:11:04.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
354,6752,NA,6752,"CIMMYTMA-BANK-001046",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"","1960-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:11:04.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
357,6756,NA,6756,"CIMMYTMA-BANK-001056",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"GUAD11","1959-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7744,"2014-11-24 15:11:04.0",NA,7744,NA,"","SAINTE ROSE",56,16.320169,-61.700681,312,"GP","GLP","GUADELOUPE",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
359,6760,NA,6760,"CIMMYTMA-BANK-001059",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"JALI188","1946-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2859,"2014-11-24 15:11:05.0",NA,2859,NA,"","EL GRULLO",870,19.8,-104.2,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
360,6766,NA,6766,"CIMMYTMA-BANK-001061",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"COMPUECENT6","1962-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:11:05.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
361,6769,NA,6769,"CIMMYTMA-BANK-001062",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"JALI78","1945-02-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9970,"2014-11-24 15:11:05.0",NA,9970,NA,"","YAHUALICA",1794,21.18333333,-102.85,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
362,6776,NA,6776,"CIMMYTMA-BANK-001063",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"GUAT765","1953-01-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2985,"2014-11-24 15:11:05.0",NA,2985,NA,"JUTIAPA","EL PROGRESO",1042,14.348233,-89.870508,320,"GT","GTM","GUATEMALA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
363,6778,NA,6778,"CIMMYTMA-BANK-001065",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"GUAT253","1952-10-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3182,"2014-11-24 15:11:05.0",NA,3182,NA,"EL PROGRESO","ESPIRITU SANTO",313,14.902827,-89.880527,320,"GT","GTM","GUATEMALA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
364,6782,NA,6782,"CIMMYTMA-BANK-001069",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"GUAT316","1952-08-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4463,"2014-11-24 15:11:05.0",NA,4463,NA,"ZACAPA","LA FRAGUA",276,14.9483,-89.55933,320,"GT","GTM","GUATEMALA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
365,6783,NA,6783,"CIMMYTMA-BANK-001070",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"GUAT329","1952-10-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3326,"2014-11-24 15:11:05.0",NA,3326,NA,"ZACAPA","FINCA OAXACA GUALAN",137,15.115625,-89.367104,320,"GT","GTM","GUATEMALA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
