"","sp","lon","lat","sol","PNZ1"
"1802","Zea mays",-109.3333333,27.83333333,8,1998
"1803","Zea mays",-109.432449,28.155757,8,1998
"1804","Zea mays",-109.432449,28.155757,8,1998
"1805","Zea mays",-109.432449,28.155757,8,1998
"1806","Zea mays",-109.3,28.11666667,8,1998
"1807","Zea mays",-109.3,28.26666667,8,1998
"1808","Zea mays",-108.924906,28.382437,8,1783
"1809","Zea mays",-109.395459,28.975149,8,1783
"1810","Zea mays",-109.395459,28.975149,8,1783
"1811","Zea mays",-109.206195,28.980828,8,1783
"1812","Zea mays",-109.1833333,28.93333333,8,1783
"1813","Zea mays",-109.1833333,28.93333333,8,1783
"1814","Zea mays",-109.206195,28.980828,8,1783
"1815","Zea mays",-109.233333,29.066667,8,1998
"1816","Zea mays",-110.1333333,29.01666667,8,1998
"1817","Zea mays",-110.05,29.06666667,8,1998
"1818","Zea mays",-110.05,29.06666667,8,1998
"1819","Zea mays",-110.367266,29.43544,8,1998
"1820","Zea mays",-109.432449,28.155757,8,1998
"1821","Zea mays",-54.724175,-28.169642,2,5304
"1822","Zea mays",-53.890233,-29.674475,5,3169
"1823","Zea mays",-54.009359,-28.263266,2,5304
"1824","Zea mays",-54.33333333,-28.03333333,2,5304
"1825","Zea mays",-54.16666667,-29.33333333,4,5928
"1826","Zea mays",-108.5333333,28.16666667,9,2054
"1827","Zea mays",-105.3333333,20.31666667,8,3717
"1828","Zea mays",-105.01608,21.225329,11,2540
"1829","Zea mays",-97.998902,22.43833,8,3502
"1830","Zea mays",-104.3,19.67,8,3483
"1831","Zea mays",-88.255293,14.87922,11,4102
"1832","Zea mays",-104.188019,19.788354,8,3717
"1833","Zea mays",-104.499597,22.513281,9,2827
"1834","Zea mays",-88.252187,14.882562,11,4102
"1835","Zea mays",-39.01666667,-10.51666667,8,2977
"1836","Zea mays",-38.484207,-11.138679,6,4638
"1837","Zea mays",-66.77,-31.2,8,1112
"1838","Zea mays",-44.172619,-13.408628,9,3204
"1839","Zea mays",-39.01666667,-10.51666667,8,2977
"1840","Zea mays",-62.23333333,-38.1,8,1361
"1841","Zea mays",-59.133231,-25.721253,9,2706
"1842","Zea mays",-89.186835,14.447029,9,5827
"1843","Zea mays",-65.811144,9.184895,5,5220
"1844","Zea mays",-106.983531,24.97268,8,3439
"1845","Zea mays",-99.184952,18.90038,2,5391
"1846","Zea mays",-52.33333333,-31.76666667,11,2739
"1847","Zea mays",-99.1,24.08333333,8,3075
"1848","Zea mays",-99.46666667,24.25,8,2258
"1849","Zea mays",-39.78333333,-3.75,8,2977
"1850","Zea mays",-98.03333333,16.33333333,8,4049
"1851","Zea mays",-104.8666667,21.25,11,2540
"1852","Zea mays",-35.96666667,-8.283333333,9,2918
"1853","Zea mays",-110.367266,29.43544,8,1998
"1854","Zea mays",-104.499597,22.513281,9,2827
"1855","Zea mays",-104.499597,22.513281,9,2827
"1856","Zea mays",-92.659404,15.332888,8,3763
"1857","Zea mays",-56.88333333,-23.4,9,2317
"1858","Zea mays",-56.4,-26.46666667,5,2990
"1859","Zea mays",-55.933333,-26.1,5,3260
"1860","Zea mays",-54.78333333,-24.08333333,1,4609
"1861","Zea mays",-42.06666667,-16.86666667,9,3204
"1862","Zea mays",-42.06666667,-16.86666667,9,3204
"1863","Zea mays",-56.4,-24.55,5,2990
"1864","Zea mays",-99.13333333,24.08333333,8,3075
"1865","Zea mays",-92.68035,16.538454,8,4043
"1866","Zea mays",-104.2129,21.064005,11,2540
"1867","Zea mays",-106.050043,23.284551,8,3439
"1868","Zea mays",-104.499597,22.513281,9,2827
"1869","Zea mays",-100.1333333,27.25,8,2258
"1870","Zea mays",-104.880645,21.250533,11,2540
"1871","Zea mays",-104.880645,21.250533,11,2540
"1872","Zea mays",-104.880645,21.250533,11,2540
"1873","Zea mays",-104.880645,21.250533,11,2540
"1874","Zea mays",-104.4,20.8,8,3483
"1875","Zea mays",-92.91666667,16.88333333,9,4182
"1876","Zea mays",-54.71666667,-27.33333333,11,3768
"1877","Zea mays",-64.8,-28.05,8,1112
"1878","Zea mays",-65.014654,-32.423574,8,1361
"1879","Zea mays",-64.301435,-35.889091,8,1361
"1880","Zea mays",-99.68333333,25.25,8,2258
"1881","Zea mays",-97.353287,18.334624,11,7042
"1882","Zea mays",-102.500515,19.635915,9,2827
"1883","Zea mays",-102.500515,19.635915,9,2827
"1884","Zea mays",-96.094961,16.657461,9,4456
"1885","Zea mays",-99.9072222,21.7722222,9,3072
"1886","Zea mays",-99.99446,21.909795,9,1939
"1887","Zea mays",-102.500515,19.635915,9,2827
"1888","Zea mays",-103.5,23.62,11,2540
"1889","Zea mays",-98.9,18.93333333,2,5391
"1890","Zea mays",-99.13333333,18.96666667,2,5391
"1891","Zea mays",-99.61205,18.536164,8,3250
"1892","Zea mays",-99.58333333,19.73333333,2,6259
"1893","Zea mays",-99.66666667,18.75,8,3250
"1894","Zea mays",-100.01184,21.924879,9,1939
"1895","Zea mays",-99.65574,22.011316,9,2258
"1896","Zea mays",-99.9072222,21.7722222,9,3072
"1897","Zea mays",-99.641767,21.850995,9,3072
"1898","Zea mays",-66.184708,9.885594,5,5220
"1899","Zea mays",-55.961115,-31.886528,12,2245
"1900","Zea mays",-107.9333333,30.38333333,8,1770
"1901","Zea mays",-104.393881,23.480832,9,2827
"1902","Zea mays",-104.088629,21.696608,9,2827
"1903","Zea mays",-104.4666667,21.03333333,9,2827
"1904","Zea mays",-57.876048,-32.75459,9,3441
"1905","Zea mays",-101.2166667,21.48333333,8,3007
"1906","Zea mays",-69.41666667,10.78333333,11,5251
"1907","Zea mays",-98.91666667,18.98333333,2,5391
"1908","Zea mays",-97.03333333,19.08333333,11,3579
"1909","Zea mays",-64.275681,-21.408665,9,2785
"1910","Zea mays",-103.15,20.5,9,2827
"1911","Zea mays",-103.15,20.5,9,2827
"1912","Zea mays",-103.7333333,19.93333333,9,5874
"1913","Zea mays",-102.95,20.38333333,9,2827
"1914","Zea mays",-109.7166667,23.08333333,8,1769
"1915","Zea mays",-100.265107,22.333956,9,1939
"1916","Zea mays",-68.531706,10.493222,4,5928
"1917","Zea mays",-100.3302778,22.0183333,8,3007
"1918","Zea mays",-104.7666667,24.51666667,8,2258
"1919","Zea mays",-103.356458,20.804002,8,2258
"1920","Zea mays",-104.7,24.52,8,2258
"1921","Zea mays",-104.7666667,24.51666667,8,2258
"1922","Zea mays",-71.870714,7.591812,9,4385
"1923","Zea mays",-98.97,18.95,2,5391
"1924","Zea mays",-98.98333333,18.76666667,2,5391
"1925","Zea mays",-102.7833333,18.73333333,8,3483
"1926","Zea mays",-98.76666667,18.5,2,5391
"1927","Zea mays",-102.95,20.78333333,9,2827
"1928","Zea mays",-102.95,20.78333333,9,2827
"1929","Zea mays",-102.95,20.78333333,9,2827
"1930","Zea mays",-103.6666667,24.88333333,8,1807
"1931","Zea mays",-102.5,21.41666667,8,2258
"1932","Zea mays",-68.158666,9.658501,4,5928
"1933","Zea mays",-102.426139,21.535731,8,2258
"1934","Zea mays",-102.821224,20.474396,9,2827
"1935","Zea mays",-102.6666667,20.81666667,8,3932
"1936","Zea mays",-102.6666667,20.81666667,8,3932
"1937","Zea mays",-102.9833333,25.75,8,2336
"1938","Zea mays",-99.481779,21.69932,9,3820
"1939","Zea mays",-102.3333333,22.48333333,9,2258
"1940","Zea mays",-107.74083,29.375447,8,1807
"1941","Zea mays",-104.6666667,24.51666667,8,2258
"1942","Zea mays",-104.8,21.51,9,2827
"1943","Zea mays",-92.564373,16.332904,8,4043
"1944","Zea mays",-66.97,-27.5,8,2143
"1945","Zea mays",-66.305555,-27.589584,8,2143
"1946","Zea mays",-104.449948,21.110878,11,2540
"1947","Zea mays",-39.110395,-16.388263,1,4609
"1948","Zea mays",-96.83333333,19.7,8,4727
"1949","Zea mays",-101.664012,21.045822,8,2258
"1950","Zea mays",-101.6666667,21.13333333,8,2258
"1951","Zea mays",-105.3333333,28.05,8,2365
"1952","Zea mays",-84.400737,10.209511,9,6023
"1953","Zea mays",-101.0166667,19.83333333,2,4972
"1954","Zea mays",-100.049518,20.794691,8,2053
"1955","Zea mays",-96.919424,17.515762,8,3679
"1956","Zea mays",-105.97864,28.611505,8,2219
"1957","Zea mays",-107.0666667,26.83333333,8,1986
"1958","Zea mays",-106.567942,25.21539,11,2137
"1959","Zea mays",-103.566312,22.790665,8,2540
"1960","Zea mays",-102.9833333,23.63333333,8,1774
"1961","Zea mays",-108.3833333,28.2,9,2054
"1962","Zea mays",-107.0666667,26.83333333,8,1986
"1963","Zea mays",-102.1666667,19.9,9,4972
"1964","Zea mays",-106.384789,24.892673,11,2137
"1965","Zea mays",-101.4166667,20.95,8,2258
"1966","Zea mays",-103.0166667,20.93333333,9,3820
"1967","Zea mays",-101.895629,21.407676,8,2258
"1968","Zea mays",-103.565458,22.787547,8,2540
"1969","Zea mays",-72.71666667,-37.8,12,4841
"1970","Zea mays",-98.05,19.03333333,2,3125
"1971","Zea mays",-101.9166667,21.36666667,8,2258
"1972","Zea mays",-91.145114,15.101192,6,3082
"1973","Zea mays",-108.1166667,29.2,8,1807
"1974","Zea mays",-103.049823,23.822117,8,1774
"1975","Zea mays",-101.9166667,21.36666667,8,2258
"1976","Zea mays",-104.045528,22.019435,8,3439
"1977","Zea mays",-101.4913889,21.0375,8,2258
"1978","Zea mays",-103.0166667,20.93333333,9,3820
"1979","Zea mays",-67.157499,-14.16083,2,4109
"1980","Zea mays",-102.95,20.78333333,9,2827
"1981","Zea mays",-97.597842,19.967035,2,5501
"1982","Zea mays",-92.11666667,15.43333333,8,3616
"1983","Zea mays",-108.1166667,29.2,8,1807
"1984","Zea mays",-101.898704,21.346262,8,2258
"1985","Zea mays",-103.127559,22.441097,9,2827
"1986","Zea mays",-103,22.46666667,9,2827
"1987","Zea mays",-101.1666667,21.48333333,8,3007
"1988","Zea mays",-71.163609,8.603308,9,3433
"1989","Zea mays",-102.6666667,20.81666667,8,3932
"1990","Zea mays",-97.58333333,19.86666667,2,5501
"1991","Zea mays",-92.11666667,15.43333333,8,3616
"1992","Zea mays",-101.541904,21.073593,8,2258
"1993","Zea mays",-101.284292,20.926311,8,2258
"1994","Zea mays",-98.8,19.2,2,6326
"1995","Zea mays",-107.7,29.35,8,1807
"1996","Zea mays",-107.7,29.35,8,1807
"1997","Zea mays",-65.175889,7.491857,7,3385
"1998","Zea mays",-107.7,29.35,8,1807
"1999","Zea mays",-62.38333333,-38.16666667,8,1361
"2000","Zea mays",-65.383235,-26.081481,12,3433
"2001","Zea mays",-107.74083,29.375447,8,1807
"2002","Zea mays",-97.407682,18.627026,2,7042
"2003","Zea mays",-94.6,16.58333333,11,2696
"2004","Zea mays",-94.6,16.58333333,11,2696
"2005","Zea mays",-103.661841,18.6781,8,3717
"2006","Zea mays",-102.3,19.98333333,2,4972
"2007","Zea mays",-97.427292,18.483431,11,3868
"2008","Zea mays",-96.93361111,17.4311111,8,3250
"2009","Zea mays",-100.050632,20.765746,8,2053
"2010","Zea mays",-60,-25,9,2346
"2011","Zea mays",-103.5833333,19.88333333,9,5874
"2012","Zea mays",-100.15,20.2,8,3007
"2013","Zea mays",-99.8,20.7,8,2258
"2014","Zea mays",-101.25,21.01666667,8,2258
"2015","Zea mays",-104.69997,20.375341,8,3483
"2016","Zea mays",-76.21666667,20.3,8,3211
"2017","Zea mays",-102.85,21.18333333,9,3820
"2018","Zea mays",-105.5333333,22.36666667,11,3415
"2019","Zea mays",-103.2,22.36666667,9,2827
"2020","Zea mays",-103.180173,20.321879,NA,2827
"2021","Zea mays",-97.24166667,18.75027778,2,7042
"2022","Zea mays",-93.154318,16.733674,9,4182
"2023","Zea mays",-100.6222222,25.01805556,8,2336
"2024","Zea mays",-102.85,21.18333333,9,3820
"2025","Zea mays",-99.617446,19.254898,2,6259
"2026","Zea mays",-99.570871,19.286184,2,6259
"2027","Zea mays",-99.83,20.14,8,3007
"2028","Zea mays",-99.152393,19.621178,9,3482
"2029","Zea mays",-100.121224,19.412596,2,6259
"2030","Zea mays",-99.93333333,19.71666667,2,6259
"2031","Zea mays",-99.2,19.83333333,9,3482
"2032","Zea mays",-100.026879,19.260089,2,6259
"2033","Zea mays",-99.23333333,19.73333333,9,3482
"2034","Zea mays",-98.565183,19.329278,2,5391
"2035","Zea mays",-97.96,19.06,2,3125
"2036","Zea mays",-102,19.91666667,2,6259
"2037","Zea mays",-100.593265,19.652002,2,6259
"2038","Zea mays",-100.3833333,19.43333333,2,6259
"2039","Zea mays",-102.696335,19.998739,9,2827
"2040","Zea mays",-101.170589,19.779325,2,4972
"2041","Zea mays",-102.8,23.16,8,1774
"2042","Zea mays",-102.310212,22.199415,9,3542
"2043","Zea mays",-100.898334,21.150652,8,3007
"2044","Zea mays",-100.275105,20.382772,8,3007
"2045","Zea mays",-97.251249,19.539917,2,6326
"2046","Zea mays",-100.460026,20.560425,9,2546
"2047","Zea mays",-100.275105,20.382772,8,3007
"2048","Zea mays",-99.631435,21.141034,9,1939
"2049","Zea mays",-98.661356,20.592704,9,2054
"2050","Zea mays",-98,19.05,2,3125
"2051","Zea mays",-101.126482,20.200962,2,4972
"2052","Zea mays",-100.275105,20.382772,8,3007
"2053","Zea mays",-103.723087,20.143022,9,5874
"2054","Zea mays",-100.7558333,22.26916667,8,3007
"2055","Zea mays",-103.7333333,19.93333333,9,5874
"2056","Zea mays",-97.2,20.13333333,8,4727
"2057","Zea mays",-101.7833333,19.8,2,4972
"2058","Zea mays",-97.231739,19.761657,2,6326
"2059","Zea mays",-99.17,20.26,9,1939
"2060","Zea mays",-99.66666667,18.75,8,3250
"2061","Zea mays",-100.3,20.76,9,2546
"2062","Zea mays",-99.234331,18.830753,2,5391
"2063","Zea mays",-99.22,18.8,2,5391
"2064","Zea mays",-63.668474,-21.951237,11,4255
"2065","Zea mays",-99.23333333,18.76666667,2,5391
"2066","Zea mays",-99.604781,18.722675,8,3250
"2067","Zea mays",-99.604781,18.722675,8,3250
"2068","Zea mays",-99.66666667,18.8,8,3250
"2069","Zea mays",-99.66666667,18.8,8,3250
"2070","Zea mays",-99.76666667,18.71666667,8,3250
"2071","Zea mays",-102.3,19.98333333,2,4972
"2072","Zea mays",-103.796358,19.274552,8,3717
"2073","Zea mays",-100.75,20.71666667,8,3007
"2074","Zea mays",-101.449639,20.920258,8,2258
"2075","Zea mays",-103.25,19.96666667,9,2827
"2076","Zea mays",-100.912902,22.037316,11,1740
"2077","Zea mays",-97.13,20.55,9,2822
"2078","Zea mays",-102.45,19.96666667,2,4972
"2079","Zea mays",-98.712616,21.399889,9,3922
"2080","Zea mays",-101.082409,19.691693,2,4972
"2081","Zea mays",-101.082409,19.691693,2,4972
"2082","Zea mays",-101.082409,19.691693,2,4972
"2083","Zea mays",-101.4666667,19.33333333,9,5289
"2084","Zea mays",-101.9,19.82,2,6259
"2085","Zea mays",-102.4666667,19.58333333,9,2827
"2086","Zea mays",-101.726026,19.584345,11,3086
"2087","Zea mays",-97.25,19.56666667,2,6326
"2088","Zea mays",-97.15,19.35,2,6326
"2089","Zea mays",-97.08333333,19.61666667,8,7042
"2090","Zea mays",-97.28339,16.233634,9,2875
"2091","Zea mays",-97.216461,17.447871,8,3250
"2092","Zea mays",-97.957508,17.19135,8,3250
"2093","Zea mays",-96.879163,17.848135,8,3250
"2094","Zea mays",-96.172744,17.186388,8,3679
"2095","Zea mays",-97.867153,17.190837,8,3250
"2096","Zea mays",-96.919424,17.515762,8,3679
"2097","Zea mays",-96.879163,17.848135,8,3250
"2098","Zea mays",-96.78333333,17.76666667,8,3250
"2099","Zea mays",-96.549449,17.592724,8,3250
"2100","Zea mays",-96.556048,17.532596,8,3250
"2101","Zea mays",-93.154318,16.733674,9,4182
"2102","Zea mays",-97.957508,17.19135,8,3250
"2103","Zea mays",-97.867153,17.190837,8,3250
"2104","Zea mays",-97.867153,17.190837,8,3250
"2105","Zea mays",-97.867153,17.190837,8,3250
"2106","Zea mays",-97.867153,17.190837,8,3250
"2107","Zea mays",-96.879163,17.848135,8,3250
"2108","Zea mays",-96.78333333,17.76666667,8,3250
"2109","Zea mays",-97.677827,17.279413,8,3679
"2110","Zea mays",-97.816908,17.312798,8,3250
"2111","Zea mays",-96.549449,17.592724,8,3250
"2112","Zea mays",-96.549449,17.592724,8,3250
"2113","Zea mays",-92.81666667,16.5666667,8,3168
"2114","Zea mays",-97.816908,17.312798,8,3250
"2115","Zea mays",-108.1166667,29.21666667,8,1807
"2116","Zea mays",-108.3833333,28.2,9,2054
"2117","Zea mays",-107.0666667,26.83333333,8,1986
"2118","Zea mays",-107.0666667,26.83333333,8,1986
"2119","Zea mays",-107.75,28.85,8,1807
"2120","Zea mays",-107.75,28.85,8,1807
"2121","Zea mays",-108.3833333,28.2,9,2054
"2122","Zea mays",-106.95,26.03333333,9,1986
"2123","Zea mays",-88.3,18.5,8,4520
"2124","Zea mays",-106.95,26.03333333,9,1986
"2125","Zea mays",-106.964272,26.100125,9,1986
"2126","Zea mays",-107.305103,28.492774,8,1807
"2127","Zea mays",-106.567942,25.21539,11,2137
"2128","Zea mays",-104.393881,23.480832,9,2827
"2129","Zea mays",-104.395773,23.478827,9,2827
"2130","Zea mays",-104.395213,23.478886,9,2827
"2131","Zea mays",-98.41666667,21.15,9,3820
"2132","Zea mays",-103.903927,20.284838,9,2827
"2133","Zea mays",-103.7373,22.394537,9,2827
"2134","Zea mays",-103.685704,22.637382,9,2827
"2135","Zea mays",-103.685704,22.637382,9,2827
"2136","Zea mays",-103.55,22.3,9,2827
"2137","Zea mays",-103.55,22.3,9,2827
"2138","Zea mays",-103.55,22.3,9,2827
"2139","Zea mays",-97.031108,19.060025,11,3579
"2140","Zea mays",-103.55,22.3,9,2827
"2141","Zea mays",-102.839957,22.160694,8,2827
"2142","Zea mays",-102.9833333,23.63333333,8,1774
"2143","Zea mays",-102.9833333,23.63333333,8,1774
"2144","Zea mays",-109.432449,28.155757,8,1998
"2145","Zea mays",-98.03333333,19.03333333,2,3125
"2146","Zea mays",-98.03333333,19.03333333,2,3125
"2147","Zea mays",-98.43333333,19.28333333,2,5391
"2148","Zea mays",-97.3,19.8,2,6326
"2149","Zea mays",-98.499901,19.244746,2,5391
"2150","Zea mays",-98.499901,19.244746,2,5391
"2151","Zea mays",-98.4,19.01666667,2,5391
"2152","Zea mays",-98.43333333,19.28333333,2,5391
"2153","Zea mays",-98.523863,19.268596,2,5391
"2154","Zea mays",-98.56666667,19.33333333,2,5391
"2155","Zea mays",-98.03333333,19.03333333,2,3125
"2156","Zea mays",-98.48333333,19.33333333,2,5391
"2157","Zea mays",-98.46666667,19.2,2,5391
"2158","Zea mays",-89.732539,20.485433,8,4256
"2159","Zea mays",-98.4,19.15,2,5391
"2160","Zea mays",-98.56666667,19.33333333,2,5391
"2161","Zea mays",-98.35,19.16666667,2,5391
"2162","Zea mays",-98.48333333,19.33333333,2,5391
"2163","Zea mays",-98.56666667,19.33333333,2,5391
"2164","Zea mays",-98.56666667,19.33333333,2,5391
"2165","Zea mays",-98.16666667,18.98333333,2,6264
"2166","Zea mays",-98.16666667,18.98333333,2,6264
"2167","Zea mays",-97.78333333,19.81666667,2,5501
"2168","Zea mays",-98.28333333,18.96666667,2,5391
"2169","Zea mays",-98.28333333,18.96666667,2,5391
"2170","Zea mays",-88.28333333,21.01666667,8,4520
"2171","Zea mays",-97.883367,18.967821,2,3125
"2172","Zea mays",-97.883367,18.967821,2,3125
"2173","Zea mays",-97.883367,18.967821,2,3125
"2174","Zea mays",-97.883367,18.967821,2,3125
"2175","Zea mays",-97.883367,18.967821,2,3125
"2176","Zea mays",-97.78333333,18.98333333,2,3125
"2177","Zea mays",-97.58333333,19.86666667,2,5501
"2178","Zea mays",-107.9333333,30.38333333,8,1770
"2179","Zea mays",-108.1166667,29.21666667,8,1807
"2180","Zea mays",-107.0666667,26.83333333,8,1986
"2181","Zea mays",-57.309104,-23.267981,9,2902
"2182","Zea mays",-106.384789,24.892673,11,2137
"2183","Zea mays",-106.302375,26.035565,8,1807
"2184","Zea mays",-102.4,19.41666667,2,6259
"2185","Zea mays",-102.5166667,19.71666667,9,2827
"2186","Zea mays",-102.4666667,19.58333333,9,2827
"2187","Zea mays",-102.1666667,19.9,9,4972
"2188","Zea mays",-101.4833333,19.28333333,9,5289
"2189","Zea mays",-101.9,19.82,2,6259
"2190","Zea mays",-101.255262,19.652464,2,6259
"2191","Zea mays",-97.216461,17.447871,8,3250
"2192","Zea mays",-97.216461,17.447871,8,3250
"2193","Zea mays",-98.75,20.13333333,2,5501
"2194","Zea mays",-98.75,20.13333333,2,5501
"2195","Zea mays",-57.81666667,-30.05,12,2962
"2196","Zea mays",-98.857468,19.521431,9,3482
"2197","Zea mays",-98.857468,19.521431,9,3482
"2198","Zea mays",-98.857468,19.521431,9,3482
"2199","Zea mays",-98.857468,19.521431,9,3482
"2200","Zea mays",-98.857468,19.521431,9,3482
"2201","Zea mays",-98.857468,19.521431,9,3482
"2202","Zea mays",-98.73333333,19.71666667,2,5391
"2203","Zea mays",-98.914614,19.622791,9,3482
"2204","Zea mays",-98.914614,19.622791,9,3482
"2205","Zea mays",-99.11666667,19.81666667,9,3482
"2206","Zea mays",-99.11666667,19.81666667,9,3482
"2207","Zea mays",-98.88333333,19.41666667,2,6326
"2208","Zea mays",-98.93333333,19.41666667,9,3482
"2209","Zea mays",-98.93333333,19.41666667,9,3482
"2210","Zea mays",-98.876836,19.309678,2,6326
"2211","Zea mays",-98.876836,19.309678,2,6326
"2212","Zea mays",-98.88333333,19.25,2,6326
"2213","Zea mays",-99.76,19.56,2,6264
"2214","Zea mays",-99.76,19.56,2,6264
"2215","Zea mays",-99.76,19.56,2,6264
"2216","Zea mays",-59.110072,-25.716416,9,2706
"2217","Zea mays",-98.85,19.22,2,6326
"2218","Zea mays",-98.81666667,19.58333333,9,3482
"2219","Zea mays",-98.81666667,19.58333333,9,3482
"2220","Zea mays",-98.865944,19.211077,2,6326
"2221","Zea mays",-98.81666667,19.58333333,9,3482
"2222","Zea mays",-98.81666667,19.58333333,9,3482
"2223","Zea mays",-98.583348,19.578317,2,6326
"2224","Zea mays",-98.583348,19.578317,2,6326
"2225","Zea mays",-88.690321,14.946917,8,4102
"2226","Zea mays",-96.172744,17.186388,8,3679
"2227","Zea mays",-101.9166667,19.66666667,2,6259
"2228","Zea mays",-106.384789,24.892673,11,2137
"2229","Zea mays",-98.45563,18.89488,2,5391
"2230","Zea mays",-97.445161,19.350685,2,3868
"2231","Zea mays",-97.573162,18.226185,8,3518
"2232","Zea mays",-97.45,19.88333333,2,5501
"2233","Zea mays",-99.23333333,19.73333333,9,3482
"2234","Zea mays",-99.943026,18.969661,9,5874
"2235","Zea mays",-98.83333333,19.16666667,2,6326
"2236","Zea mays",-101.143579,20.381461,2,4972
"2237","Zea mays",-102.7333333,20.81666667,8,3932
"2238","Zea mays",-103.65,23.63333333,11,2540
"2239","Zea mays",-100.8666667,21.46666667,8,3007
"2240","Zea mays",-102.7333333,20.81666667,8,3932
"2241","Zea mays",-97.58333333,19.86666667,2,5501
"2242","Zea mays",-98.457589,19.128367,2,5391
"2243","Zea mays",-98.11666667,19.43333333,2,5391
"2244","Zea mays",-100.761898,20.699376,8,4972
"2245","Zea mays",-97.76666667,19.3,2,3125
"2246","Zea mays",-103.25,19.966667,9,2827
"2247","Zea mays",-100.8666667,21.46666667,8,3007
"2248","Zea mays",-104.7666667,24.51666667,8,2258
"2249","Zea mays",-101.6666667,20.63333333,2,4972
"2250","Zea mays",-100.9833333,20.65,2,4972
"2251","Zea mays",-93.751723,16.454601,9,4456
