"","sp","lon","lat","sol","sol_Hi","sol_Lo","sol_Mo","sol_VL","tot","lab","org","occ","sec","apa","stp10","stp100","stp20","stp30","PBR1","PBR2","PHO1","PHO2","PMEH1","PMEH2","PNZ1","PNZ2","POL1","POL2","TP1","TP2","NPlim","ext_P20"
"3266","Zea mays",-85.481812,10.730766,8,0,0,100,0,NA,NA,NA,NA,NA,NA,732.834228515625,778.141418457031,803.671264648438,791.522521972656,1123,154,700,NA,547,46,3175,3958,523,174,600,400,NA,NA
"3267","Zea mays",-101.8666667,19.5,11,0,60,20,20,NA,NA,NA,NA,NA,NA,937.942932128906,759.099426269531,871.72216796875,797.381164550781,2106,1437,NA,NA,NA,NA,3086,3992,NA,NA,500,500,NA,NA
"3268","Zea mays",-82.617824,8.481494,2,0,0,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,64,NA,NA,NA,NA,7523,9539,NA,NA,1200,1100,NA,NA
"3269","Zea mays",-96.419028,15.925349,6,40,20,40,0,NA,NA,NA,NA,NA,NA,792.751159667969,738.268798828125,745.266784667969,755.6767578125,368,66,400,NA,1019,35,4374,5749,NA,NA,700,500,NA,NA
"3270","Zea mays",-110.95676,30.643365,8,0,0,100,0,363.889343261719,19.1101474761963,68.1675643920898,160.278945922852,15.9677228927612,100.364959716797,645.488342285156,496.27734375,573.021667480469,522.095703125,2213,211,2900,800,2689,236,1807,2081,718,129,500,400,-0.266189992427826,NA
"3271","Zea mays",-100.465567,22.545288,9,0,30,70,0,1323.80529785156,142.795227050781,201.581481933594,285.599090576172,69.8586807250977,623.970825195312,942.76953125,766.096862792969,889.937133789062,793.025939941406,1938,66,NA,NA,NA,NA,1939,2130,NA,NA,500,400,-0.194169998168945,NA
"3272","Zea mays",-102.184609,25.458737,8,0,0,100,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,1009.59393310547,837.773132324219,970.552429199219,880.078308105469,1703,NA,NA,NA,NA,NA,2876,3342,NA,NA,NA,NA,NA,NA
"3273","Zea mays",-99.57213,21.591941,9,0,30,70,0,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,1138.53674316406,981.948181152344,1075.21154785156,999.770812988281,1731,NA,NA,NA,NA,NA,3072,4551,NA,NA,NA,NA,-0.299719989299774,NA
"3274","Zea mays",-87.25,14.25,9,10,30,60,0,940.009643554688,116.144233703613,382.175598144531,214.096572875977,67.4109725952148,160.182220458984,502.135162353516,399.038055419922,428.948181152344,412.913818359375,510,135,100,0,1265,154,3191,3652,475,43,600,300,-0.2848100066185,NA
"3275","Zea mays",-95.9305556,18.10027778,5,60,0,40,0,206.999984741211,14.299955368042,54.2741050720215,103.985618591309,27.6496086120605,6.79070043563843,430.641510009766,416.809783935547,412.914031982422,436.814697265625,908,117,1000,0,1756,75,2713,3757,NA,NA,500,300,NA,NA
"3276","Zea mays",-90.176536,15.141426,11,20,50,30,0,272.378723144531,19.7427825927734,67.5555267333984,102.82608795166,30.9780158996582,51.2762870788574,517.988342285156,388.365264892578,456.607940673828,408.317108154297,762,88,800,NA,1457,174,3333,3671,531,186,500,400,-0.2778500020504,NA
"3277","Zea mays",-98.850117,19.903114,9,0,33,67,0,940.009643554688,101.39623260498,143.139266967773,202.798629760742,49.605354309082,443.070129394531,794.479919433594,650.809814453125,737.137084960938,683.155090332031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.268599987030029,NA
"3278","Zea mays",-102.1833333,25.45,8,0,0,100,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,1009.59393310547,837.773132324219,970.552429199219,880.078308105469,1703,NA,NA,NA,NA,NA,2876,3342,NA,NA,NA,NA,NA,NA
"3279","Zea mays",-99.481779,21.69932,9,0,33,67,0,272.378723144531,19.7427825927734,67.5555267333984,102.82608795166,30.9780158996582,51.2762870788574,1074.71496582031,946.650939941406,1028.55847167969,965.8291015625,580,NA,NA,NA,NA,NA,3820,4326,NA,NA,NA,NA,-0.321480005979538,NA
"3280","Zea mays",-75.63333333,4.516666667,1,0,0,0,100,867.736206054688,74.2404327392578,41.8655586242676,149.905334472656,49.6379318237305,552.086975097656,773.349548339844,635.652465820312,707.061828613281,650.729370117188,210,64,NA,NA,NA,NA,7523,9539,NA,NA,1200,1100,-0.260060012340546,NA
"3281","Zea mays",-76.476108,3.507372,2,0,0,30,70,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,957.202758789062,898.960327148438,997.956481933594,934.550048828125,452,128,NA,NA,NA,NA,6645,8062,NA,NA,1000,900,NA,NA
"3282","Zea mays",-73.345161,8.238297,4,80,0,0,20,576.718078613281,62.2089805603027,87.8193206787109,124.421737670898,30.4340553283691,271.833953857422,675.880676269531,530.808898925781,632.172424316406,569.491271972656,665,161,NA,NA,1784,568,3571,3340,751,NA,500,600,-0.40013000369072,NA
"3283","Zea mays",-83.681158,9.36847,5,60,20,10,10,NA,NA,NA,NA,NA,NA,592.815185546875,536.003540039062,583.258117675781,563.623596191406,715,93,1000,0,2060,78,2884,4096,NA,NA,500,300,NA,NA
"3284","Zea mays",-83.660106,9.451193,5,70,0,10,20,NA,NA,NA,NA,NA,NA,592.815185546875,536.003540039062,583.258117675781,563.623596191406,192,77,18,400,404,50,4949,6116,509,140,800,600,NA,NA
"3285","Zea mays",-84.410685,10.232041,9,0,0,70,30,NA,NA,NA,NA,NA,NA,878.619689941406,838.77685546875,886.590881347656,858.455688476562,550,102,NA,NA,NA,NA,6023,7483,NA,NA,1000,800,NA,NA
"3286","Zea mays",-84.08333333,9.933333333,9,0,0,70,30,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,500.985565185547,410.401977539062,449.155517578125,436.038787841797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3287","Zea mays",-84.38333333,10.08333333,9,0,0,70,30,NA,NA,NA,NA,NA,NA,878.619689941406,838.77685546875,886.590881347656,858.455688476562,550,102,NA,NA,NA,NA,6023,7483,NA,NA,1000,800,-0.309670001268387,NA
"3288","Zea mays",-86.16666667,13.23333333,9,10,30,60,0,940.009643554688,116.144233703613,382.175598144531,214.096572875977,67.4109725952148,160.182220458984,402.642456054688,320.660919189453,346.556457519531,336.848175048828,510,135,100,0,1265,154,3191,3652,475,43,600,300,NA,NA
"3289","Zea mays",-82.43333333,8.783333333,2,0,10,30,60,867.736206054688,74.2404327392578,41.8655586242676,149.905334472656,49.6379318237305,552.086975097656,432.138458251953,376.573547363281,402.996459960938,387.715118408203,1507,660,NA,NA,NA,NA,4558,6646,NA,NA,700,1100,NA,NA
"3290","Zea mays",-81.666375,8.246152,8,0,10,90,0,206.999984741211,14.299955368042,54.2741050720215,103.985618591309,27.6496086120605,6.79070043563843,378.449981689453,320.56591796875,355.72802734375,346.277648925781,1248,164,800,NA,891,174,2448,2811,592,149,500,300,NA,NA
"3291","Zea mays",-81.649363,8.237929,8,0,10,90,0,206.999984741211,14.299955368042,54.2741050720215,103.985618591309,27.6496086120605,6.79070043563843,378.449981689453,320.56591796875,355.72802734375,346.277648925781,1248,164,800,NA,891,174,2448,2811,592,149,500,300,NA,NA
"3292","Zea mays",-96.964079,20.335333,9,0,30,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797,65,NA,NA,1293,538,2822,2659,906,NA,600,400,NA,NA
"3293","Zea mays",-97.28339,16.233634,9,0,50,50,0,485.166290283203,59.9454154968262,197.251907348633,110.50146484375,34.7927627563477,82.674690246582,768.188415527344,671.26123046875,713.546203613281,694.642944335938,771,125,300,NA,1096,281,2875,3086,633,85,600,400,-0.179030001163483,NA
"3294","Zea mays",-104.3333333,21.03333333,11,0,50,40,10,NA,NA,NA,NA,NA,NA,735.027893066406,802.784606933594,834.952087402344,820.616088867188,1288,137,NA,NA,NA,NA,2540,2755,NA,NA,600,400,-0.275739997625351,NA
"3295","Zea mays",-90.494655,15.366112,8,0,0,80,20,272.378723144531,19.7427825927734,67.5555267333984,102.82608795166,30.9780158996582,51.2762870788574,517.988342285156,388.365264892578,456.607940673828,408.317108154297,1006,158,700,NA,826,94,3621,4426,509,134,700,500,-0.281230002641678,NA
"3296","Zea mays",-104.129818,21.386317,9,0,0,60,40,NA,NA,NA,NA,NA,NA,735.027893066406,802.784606933594,834.952087402344,820.616088867188,2015,639,NA,NA,NA,NA,2827,4277,NA,NA,500,800,-0.352189987897873,NA
"3297","Zea mays",-44.15,-22.71666667,4,100,0,0,0,545.81201171875,67.4385833740234,221.90837097168,124.314140319824,39.1418571472168,93.0090255737305,490.196624755859,421.018127441406,447.637725830078,431.466979980469,177,18,1000,0,342,60,5928,6738,NA,NA,700,400,NA,NA
"3298","Zea mays",-103.7166667,19.23333333,8,0,0,80,20,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,481.254089355469,432.116973876953,437.963745117188,448.520416259766,870,161,NA,NA,1247,530,3717,4273,848,NA,700,600,NA,NA
"3299","Zea mays",-102.45,19.96666667,2,0,10,40,50,NA,NA,NA,NA,NA,NA,884.122131347656,875.880615234375,979.146789550781,909.20849609375,992,166,NA,NA,NA,NA,4972,6175,NA,NA,800,700,-0.187820002436638,NA
"3300","Zea mays",-63.292271,-20.680467,8,0,0,100,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,450.72021484375,383.07470703125,433.59326171875,397.584808349609,539,10,1000,NA,1417,310,4255,3754,555,244,500,700,-0.200719997286797,NA
"3301","Zea mays",-64.3,-19.3,8,0,0,100,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,637.323608398438,515.487060546875,598.179077148438,536.214721679688,1305,280,NA,NA,1354,416,2248,2629,731,NA,500,300,NA,NA
"3302","Zea mays",-38.48333333,-11.23333333,6,30,25,25,20,44.9545440673828,2.78937745094299,9.12830829620361,26.6466770172119,5.98332071304321,0.406862407922745,313.880828857422,260.796173095703,279.212219238281,282.776824951172,765,261,NA,NA,NA,NA,4638,5246,NA,NA,500,300,-0.215859994292259,NA
"3303","Zea mays",-89.41666667,14.95,8,0,0,100,0,940.009643554688,116.144233703613,382.175598144531,214.096572875977,67.4109725952148,160.182220458984,428.120758056641,330.352630615234,364.140625,341.559967041016,516,79,200,NA,447,107,4411,5431,590,178,700,500,-0.246669992804527,NA
"3304","Zea mays",-93.176559,16.782368,9,20,30,50,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,1086.40283203125,941.418640136719,1040.30676269531,962.985595703125,310,75,300,200,1085,114,4182,5249,554,NA,700,500,NA,NA
"3305","Zea mays",-63.292271,-20.680467,8,0,0,100,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,450.72021484375,383.07470703125,433.59326171875,397.584808349609,539,10,1000,NA,1417,310,4255,3754,555,244,500,700,-0.200719997286797,NA
"3306","Zea mays",-63.191165,-21.437723,8,0,0,100,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,448.199340820312,411.013122558594,424.1513671875,425.457977294922,2514,507,2900,800,2343,474,1438,1810,836,114,500,400,-0.216729998588562,NA
"3307","Zea mays",-37.23333333,-9.366666667,9,0,25,70,5,1323.80529785156,142.795227050781,201.581481933594,285.599090576172,69.8586807250977,623.970825195312,405.862335205078,335.143157958984,356.434356689453,356.435272216797,1303,563,NA,NA,2450,735,2918,3294,755,NA,500,400,NA,NA
"3308","Zea mays",-38.35,-11.36666667,6,30,25,25,20,44.9545440673828,2.78937745094299,9.12830829620361,26.6466770172119,5.98332071304321,0.406862407922745,313.880828857422,260.796173095703,279.212219238281,282.776824951172,765,261,NA,NA,NA,NA,4638,5246,NA,NA,500,300,-0.198970004916191,NA
"3309","Zea mays",-38.484207,-11.138679,6,30,25,25,20,44.9545440673828,2.78937745094299,9.12830829620361,26.6466770172119,5.98332071304321,0.406862407922745,313.880828857422,260.796173095703,279.212219238281,282.776824951172,765,261,NA,NA,NA,NA,4638,5246,NA,NA,500,300,-0.237800002098083,NA
"3310","Zea mays",-92.113768,16.25436,8,0,20,80,0,272.378723144531,19.7427825927734,67.5555267333984,102.82608795166,30.9780158996582,51.2762870788574,722.114135742188,651.310485839844,704.465148925781,681.914367675781,533,50,700,NA,1317,269,4043,3907,532,186,500,600,-0.192249998450279,NA
"3311","Zea mays",-76.21666667,20.3,8,0,20,80,0,576.718078613281,71.2572250366211,234.473724365234,131.353302001953,41.358226776123,98.2755737304688,413.108642578125,373.061889648438,385.280792236328,378.104431152344,862,278,NA,NA,1675,694,3211,3209,870,NA,600,500,-0.47843000292778,NA
"3312","Zea mays",-103.7166667,19.23333333,8,0,0,80,20,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,481.254089355469,432.116973876953,437.963745117188,448.520416259766,870,161,NA,NA,1247,530,3717,4273,848,NA,700,600,NA,NA
"3313","Zea mays",-92.251361,15.37229,9,20,0,60,20,NA,NA,NA,NA,NA,NA,964.532043457031,937.233825683594,1031.61364746094,959.795837402344,246,119,NA,NA,NA,NA,5103,6670,NA,NA,900,600,-0.254810005426407,NA
"3314","Zea mays",-92.711648,16.602202,9,20,30,50,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,743.417907714844,549.074279785156,659.495361328125,583.000244140625,959,145,NA,NA,1684,283,3168,3508,653,NA,600,400,-0.260490000247955,NA
"3315","Zea mays",-92.68035,16.538454,8,0,0,100,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,743.417907714844,549.074279785156,659.495361328125,583.000244140625,533,50,700,NA,1317,269,4043,3907,532,186,500,600,NA,NA
"3316","Zea mays",-92.711648,16.602202,9,20,30,50,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,743.417907714844,549.074279785156,659.495361328125,583.000244140625,959,145,NA,NA,1684,283,3168,3508,653,NA,600,400,-0.260490000247955,NA
"3317","Zea mays",-97.620559,19.972572,2,0,20,30,50,NA,NA,NA,NA,NA,NA,1120.65075683594,1008.33093261719,1121.15502929688,1035.94653320312,575,138,NA,NA,NA,NA,5501,7282,NA,NA,900,800,-0.240779995918274,NA
"3318","Zea mays",-93.3,17.13333333,9,20,30,50,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,442.802978515625,348.487213134766,380.767333984375,368.57421875,310,75,300,200,1085,114,4182,5249,554,NA,700,500,NA,NA
"3319","Zea mays",-104.739704,21.221061,11,0,50,40,10,940.009643554688,101.39623260498,143.139266967773,202.798629760742,49.605354309082,443.070129394531,581.989685058594,518.615600585938,545.429931640625,532.802856445312,1288,137,NA,NA,NA,NA,2540,2755,NA,NA,600,400,-0.237159997224808,NA
"3320","Zea mays",-103.661841,18.6781,8,0,0,80,20,NA,NA,NA,NA,NA,NA,617.305969238281,508.133361816406,544.543334960938,531.848388671875,870,161,NA,NA,1247,530,3717,4273,848,NA,700,600,-0.271780014038086,NA
"3321","Zea mays",-67.03333333,18.5,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1656,164,1400,54,1250,138,3510,3755,NA,NA,400,200,NA,NA
"3322","Zea mays",-100.5166667,18.23333333,8,0,20,80,0,940.009643554688,116.144233703613,382.175598144531,214.096572875977,67.4109725952148,160.182220458984,1078.34790039062,941.023193359375,1036.72619628906,958.491882324219,1324,322,NA,NA,1633,303,3386,3851,599,NA,600,400,-0.28354999423027,NA
"3323","Zea mays",-102.268729,20.119105,2,0,10,40,50,NA,NA,NA,NA,NA,NA,818.330444335938,878.646606445312,952.488342285156,905.432678222656,992,166,NA,NA,NA,NA,4972,6175,NA,NA,800,700,-0.173130005598068,NA
"3324","Zea mays",-103.666667,18.75,8,0,0,80,20,NA,NA,NA,NA,NA,NA,617.305969238281,508.133361816406,544.543334960938,531.848388671875,870,161,NA,NA,1247,530,3717,4273,848,NA,700,600,NA,NA
"3325","Zea mays",-101.70156,17.789507,8,0,20,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774,52,NA,NA,1377,513,2933,2722,839,NA,600,500,-0.321480005979538,NA
"3326","Zea mays",-101.485639,17.645756,8,0,20,80,0,363.889343261719,26.375732421875,90.2520370483398,137.37239074707,41.3856506347656,68.5034942626953,703.707275390625,633.752624511719,661.29833984375,647.127624511719,774,52,NA,NA,1377,513,2933,2722,839,NA,600,500,NA,NA
"3327","Zea mays",-97.081927,18.12723,8,0,0,100,0,NA,NA,NA,NA,NA,NA,1275.43090820312,1149.58752441406,1288.85668945312,1179.23754882812,796,141,NA,NA,1031,226,3250,3642,588,NA,600,300,NA,NA
"3328","Zea mays",-98.927143,22.953007,9,0,30,70,0,272.378723144531,14.7784519195557,33.163631439209,128.60920715332,16.709020614624,79.1183776855469,594.517272949219,530.629699707031,573.308410644531,540.904418945312,813,154,NA,NA,1378,436,3460,3650,738,NA,600,400,NA,NA
"3329","Zea mays",-99.205617,24.041477,8,0,10,90,0,272.378723144531,14.3043403625488,51.0248336791992,119.972106933594,11.9521713256836,75.1252517700195,572.952575683594,521.837768554688,553.519409179688,536.18798828125,1031,111,NA,NA,1743,512,3075,3080,863,NA,600,400,NA,NA
"3330","Zea mays",-97.382222,20.43027778,9,0,50,50,0,867.736206054688,47.0807609558105,105.651748657227,409.719512939453,53.2311134338379,252.05305480957,812.567199707031,800.321472167969,795.036071777344,816.016723632812,346,105,44,100,888,195,3922,4517,560,82,700,400,NA,NA
"3331","Zea mays",-89.82814,19.744273,8,0,0,100,0,272.378723144531,19.7427825927734,67.5555267333984,102.82608795166,30.9780158996582,51.2762870788574,897.751708984375,782.043151855469,830.46240234375,795.891357421875,533,14,NA,NA,1217,327,4256,4311,634,NA,600,600,-0.359820008277893,NA
"3332","Zea mays",-89.966607,19.742201,8,0,0,100,0,272.378723144531,19.7427825927734,67.5555267333984,102.82608795166,30.9780158996582,51.2762870788574,897.751708984375,782.043151855469,830.46240234375,795.891357421875,533,14,NA,NA,1217,327,4256,4311,634,NA,600,600,-0.35521999001503,NA
"3333","Zea mays",-92.720579,16.576234,8,0,0,100,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,743.417907714844,549.074279785156,659.495361328125,583.000244140625,959,145,NA,NA,1684,283,3168,3508,653,NA,600,400,NA,NA
"3334","Zea mays",-88.51666667,20.85,8,0,0,100,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,1015.65118408203,879.955505371094,944.270141601562,895.409423828125,568,90,200,NA,294,18,4520,5590,523,178,700,500,-0.385729998350143,NA
"3335","Zea mays",-88.137823,21.15474,8,0,5,95,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,1176.30895996094,1024.29125976562,1134.13745117188,1046.00402832031,809,NA,NA,NA,NA,NA,3984,5606,NA,NA,NA,NA,NA,NA
"3336","Zea mays",-103.847703,18.933399,8,0,0,80,20,NA,NA,NA,NA,NA,NA,617.305969238281,508.133361816406,544.543334960938,531.848388671875,870,161,NA,NA,1247,530,3717,4273,848,NA,700,600,NA,NA
"3337","Zea mays",-108.398102,25.578765,8,0,5,95,0,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,667.0859375,653.855834960938,664.417053222656,670.825012207031,2251,183,2800,1600,2499,274,1956,2272,866,184,500,300,NA,NA
"3338","Zea mays",-61.700681,16.320169,4,80,0,20,0,604.5,41.7600173950195,158.496109008789,303.668151855469,80.7448883056641,19.8308143615723,888.5859375,800.274780273438,837.725646972656,805.852416992188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.473989993333817,NA
"3339","Zea mays",-90.379625,14.761569,9,0,50,50,0,394.197570800781,48.7056503295898,160.267181396484,89.7824401855469,28.2691192626953,67.1731872558594,655.576538085938,528.656005859375,570.979736328125,554.239868164062,702,NA,NA,NA,NA,NA,4212,5162,NA,NA,NA,NA,-0.297179996967316,NA
"3340","Zea mays",-91.993184,14.94144,2,10,0,20,70,NA,NA,NA,NA,NA,NA,922.496643066406,917.25048828125,971.509460449219,939.416198730469,510,94,NA,NA,NA,NA,6326,8000,NA,NA,1000,900,NA,NA
"3341","Zea mays",-91.420921,14.595978,2,10,0,20,70,NA,NA,NA,NA,NA,NA,1168.44506835938,1103.30444335938,1211.06188964844,1124.36547851562,510,94,NA,NA,NA,NA,6326,8000,NA,NA,1000,900,-0.32150998711586,NA
